,poi_type,sder_postal_code,sder_city,sder_state,place_name,year,no_thefts
1724,bar,78759.0,Austin,Texas,NXNW Restaurant & Brewery - Stonelake,2015,1.0
1731,bar,32034.0,Fernandina Beach,Florida,Sandy Bottoms Beach Bar and Grill,2015,1.0
50974,university,94305.0,Stanford,California,Haas Center,2015,3.0
1733,bar,85701.0,Tucson,Arizona,Barrio Brewing Co,2015,1.0
30589,parking,94112.0,San Francisco,California,Glen Park Station,2015,1.0
30647,parking,48380.0,Milford charter Township,Michigan,Glass & Mirror Contractors Llc,2015,1.0
32846,point_of_interest,94063.0,Redwood City,California,Fox Theatre,2015,1.0
30664,parking,97266.0,Portland,Oregon,Lents Body Shop Inc,2015,1.0
1549,bar,77006.0,Houston,Texas,La Colombe d'Or Hotel,2015,1.0
1550,bar,77019.0,Houston,Texas,Churrascos River Oaks,2015,2.0
51070,university,94720.0,Berkeley,California,Haas Pavilion,2015,1.0
30720,pet_store,85719.0,Tucson,Arizona,Tropical Kingdom,2015,1.0
1556,bar,77006.0,Houston,Texas,Brennan's of Houston,2015,1.0
1558,bar,77019.0,Houston,Texas,The Red Lion Pub,2015,2.0
1559,bar,77002.0,Houston,Texas,Reef,2015,1.0
30717,pet_store,32086.0,Saint Augustine,Florida,Pet World,2015,1.0
30714,pet_store,33713.0,Saint Petersburg,Florida,Animal House Pet Center,2015,1.0
30713,pet_store,33435.0,Boynton Beach,Florida,Pet Supermarket,2015,1.0
1561,bar,77019.0,Houston,Texas,Mockingbird Bistro Wine Bar,2015,1.0
30712,parking,98037.0,Lynnwood,Washington,Absolute Auto Body Inc - Lynnwood,2015,2.0
51057,university,94609.0,Oakland,California,Samuel Merritt University,2015,1.0
30709,parking,98028.0,Kenmore,Washington,Kenmore Park & Ride,2015,1.0
30704,parking,98103.0,Seattle,Washington,Statue of Lenin,2015,16.0
30696,parking,98033.0,Kirkland,Washington,South Kirkland Park and Ride,2015,2.0
51051,university,94118.0,San Francisco,California,University of San Francisco,2015,2.0
32838,point_of_interest,94303.0,Palo Alto,California,Winter Lodge,2015,1.0
30669,parking,97233.0,Portland,Oregon,Trafton's Foreign Auto,2015,2.0
1582,bar,77079.0,Houston,Texas,RA Sushi Bar Restaurant,2015,2.0
30675,parking,97213.0,Portland,Oregon,Leif's Auto Collision Center,2015,1.0
51037,university,94122.0,San Francisco,California,UC San Francisco (UCSF),2015,2.0
30677,parking,97220.0,Portland,Oregon,Leif's Auto Collision Center,2015,1.0
32800,point_of_interest,94022.0,Los Altos Hills,California,Purissima Hills Water District,2015,1.0
32830,point_of_interest,94305.0,Stanford,California,Hoover Tower,2015,2.0
51043,university,94117.0,San Francisco,California,University of San Francisco - School of Law,2015,7.0
30688,parking,97213.0,Portland,Oregon,PDX Automotive,2015,7.0
51045,university,94118.0,San Francisco,California,University of San Francisco - School of Law,2015,2.0
30690,parking,98499.0,Lakewood,Washington,Lakewood Station,2015,1.0
1575,bar,77007.0,Houston,Texas,Soma Sushi,2015,1.0
51049,university,94117.0,San Francisco,California,University of San Francisco,2015,5.0
1579,bar,77007.0,Houston,Texas,MAX's Wine Dive Houston - Washington Ave.,2015,1.0
1381,bank,97206.0,Portland,Oregon,KeyBank,2015,5.0
2047,bar,90740.0,Seal Beach,California,O'Malley's On Main,2015,1.0
2049,bar,92701.0,Santa Ana,California,Proof,2015,1.0
30116,park,95570.0,Trinidad,California,Clam Beach County Park,2015,1.0
50534,travel_agency,98121.0,Seattle,Washington,Clipper Vacations,2015,4.0
2500,bar,94550.0,Livermore,California,Lemon Grass Thai Restaurant,2015,1.0
2502,bar,94551.0,Livermore,California,Lemon Grass Thai Restaurant,2015,1.0
2503,bar,94568.0,Dublin,California,Outback Steakhouse,2015,1.0
50526,travel_agency,98501.0,Tumwater,Washington,Northwest Heli Logging Corporation,2015,1.0
30093,park,84098.0,Park City,Utah,Swaner Preserve and EcoCenter,2015,2.0
30087,park,15208.0,Pittsburgh,Pennsylvania,Westinghouse Park,2015,1.0
2512,bar,94110.0,San Francisco,California,La Ciccia,2015,1.0
2515,bar,94131.0,San Francisco,California,La Ciccia,2015,1.0
33231,point_of_interest,94702.0,Berkeley,California,Studio Grow,2015,1.0
30081,park,15213.0,Pittsburgh,Pennsylvania,Schenley Plaza,2015,1.0
2522,bar,94110.0,San Francisco,California,The Front Porch,2015,9.0
30078,park,15211.0,Pittsburgh,Pennsylvania,Point of View Park,2015,1.0
33214,point_of_interest,94720.0,Berkeley,California,The Jazzschool,2015,1.0
2525,bar,94110.0,San Francisco,California,Blue Plate,2015,9.0
50512,travel_agency,14226.0,Buffalo,New York,Friend Ship Travel,2015,1.0
30068,park,19087.0,Wayne,Pennsylvania,Main Line Gardening,2015,1.0
30058,park,19103.0,Philadelphia,Pennsylvania,Rittenhouse Square,2015,3.0
2533,bar,94110.0,San Francisco,California,Taquerias El Farolito,2015,5.0
2536,bar,94107.0,San Francisco,California,Yield,2015,3.0
2539,bar,94107.0,San Francisco,California,Poquito,2015,5.0
30050,park,80602.0,Thornton,Colorado,Trail Winds Dog Park,2015,1.0
2544,bar,94110.0,San Francisco,California,Gracias Madre,2015,7.0
30049,park,80602.0,Thornton,Colorado,Trail Winds Skate Park,2015,1.0
2547,bar,94107.0,San Francisco,California,The Ramp,2015,4.0
50498,travel_agency,89502.0,Reno,Nevada,Reno-Sparks Convention Center,2015,1.0
2551,bar,94501.0,Alameda,California,La Penca Azul,2015,2.0
33250,point_of_interest,94804.0,Richmond,California,Shores HOA,2015,1.0
2555,bar,94103.0,San Francisco,California,Cafe Du Nord,2015,1.0
30076,park,84043.0,Lehi,Utah,Margaret Wines Park,2015,1.0
50537,travel_agency,98109.0,Seattle,Washington,Kenmore Air,2015,2.0
33211,point_of_interest,94704.0,Berkeley,California,The Jazzschool,2015,6.0
2488,bar,94030.0,Millbrae,California,Fiddlers Green,2015,1.0
33177,point_of_interest,94703.0,Berkeley,California,Berkeley Flea Market,2015,3.0
30182,park,60714.0,Niles,Illinois,Ni-Ridge Park,2015,1.0
30179,park,60613.0,Chicago,Illinois,Lakeview School Park,2015,1.0
30173,park,60614.0,Chicago,Illinois,Wiggly Field Dog Park,2015,1.0
2428,bar,94041.0,Mountain View,California,Scratch,2015,1.0
2429,bar,94041.0,Mountain View,California,Sakoon,2015,4.0
2431,bar,94041.0,Mountain View,California,Tied House,2015,4.0
2438,bar,94043.0,Mountain View,California,Sports Page,2015,1.0
30157,park,60603.0,Chicago,Illinois,Millennium Park,2015,2.0
30153,park,60601.0,Chicago,Illinois,Millennium Park,2015,2.0
2441,bar,94306.0,Palo Alto,California,The Counter Palo Alto,2015,2.0
2444,bar,94306.0,Palo Alto,California,Cafe Pro Bono,2015,2.0
2447,bar,94306.0,Palo Alto,California,Baume,2015,2.0
33193,point_of_interest,94703.0,Berkeley,California,International Computer Science Institute,2015,1.0
2454,bar,94301.0,Palo Alto,California,The Old Pro,2015,1.0
2461,bar,94301.0,Palo Alto,California,Tamarine,2015,3.0
50563,university,33620.0,Tampa,Florida,University of South Florida,2015,1.0
2487,bar,94030.0,Millbrae,California,Hong Kong Flower Lounge Restaurant,2015,2.0
30122,park,44074.0,Oberlin,Ohio,Tappan Square,2015,1.0
2485,bar,94010.0,Burlingame,California,Steelhead Brewery Company,2015,1.0
2484,bar,94010.0,Burlingame,California,Mingalaba Restaurant,2015,1.0
2483,bar,94010.0,Burlingame,California,Stella Alpina Osteria,2015,1.0
2482,bar,94401.0,San Mateo,California,The Melting Pot,2015,1.0
33254,point_of_interest,94530.0,El Cerrito,California,TAP Plastics,2015,4.0
2481,bar,94401.0,San Mateo,California,Osteria Coppa,2015,1.0
2479,bar,94401.0,San Mateo,California,Little Sheep Mongolian Hot Pot,2015,1.0
2478,bar,23220.0,Richmond,Virginia,Village Cafe,2015,1.0
2474,bar,94538.0,Fremont,California,Jack's Brewing Company,2015,1.0
30136,park,52804.0,Davenport,Iowa,Northwest Park,2015,1.0
50558,university,33401.0,West Palm Beach,Florida,Palm Beach Atlantic University,2015,1.0
33200,point_of_interest,94704.0,Berkeley,California,International Computer Science Institute,2015,6.0
2480,bar,94401.0,San Mateo,California,Vault 164 Restaurant and Bar,2015,1.0
2426,bar,94086.0,Sunnyvale,California,Firehouse Grill & Brewery,2015,3.0
2562,bar,94114.0,San Francisco,California,Cafe Du Nord,2015,15.0
2564,bar,94117.0,San Francisco,California,Cafe Du Nord,2015,1.0
2642,bar,94105.0,San Francisco,California,Boulevard,2015,1.0
50434,transit_station,94590.0,Vallejo,California,Vallejo Ferry Building,2015,1.0
50433,transit_station,94501.0,Alameda,California,Alameda Main Street Terminal,2015,1.0
50432,transit_station,94030.0,Millbrae,California,Millbrae,2015,2.0
29939,park,94509.0,Antioch,California,Mira Vista Park,2015,1.0
2647,bar,94607.0,Oakland,California,Heinold's First and Last Chance Saloon,2015,2.0
50424,train_station,60091.0,Wilmette,Illinois,Metra,2015,1.0
29934,park,94804.0,Richmond,California,Shimada Friendship Park,2015,1.0
29931,park,94708.0,Berkeley,California,Dorothy Bolte Park,2015,1.0
29930,park,94707.0,Berkeley,California,Indian Rock Park,2015,1.0
29926,park,94705.0,Berkeley,California,Claremont Canyon Regional Preserve,2015,1.0
2653,bar,94111.0,San Francisco,California,The Slanted Door,2015,2.0
33327,point_of_interest,40272.0,Louisville,Kentucky,U-Haul Neighborhood Dealer,2015,1.0
2657,bar,94607.0,Oakland,California,Beer Revolution,2015,2.0
2641,bar,94115.0,San Francisco,California,SPQR,2015,1.0
2658,bar,94133.0,San Francisco,California,Vesuvio Cafe,2015,1.0
29912,park,94610.0,Oakland,California,Morcom Amphitheater of Roses,2015,3.0
33332,point_of_interest,95240.0,Lodi,California,World of Wonders Science Museum,2015,1.0
50409,train_station,94597.0,Walnut Creek,California,Pleasant Hill BART Station,2015,1.0
29908,park,94610.0,Oakland,California,Splash Pad Park,2015,3.0
33334,point_of_interest,40204.0,Louisville,Kentucky,John B. Castleman Monument,2015,1.0
2667,bar,94612.0,Oakland,California,Fox Theater,2015,8.0
29906,park,94109.0,San Francisco,California,San Francisco Maritime National Historical Park,2015,3.0
2669,bar,94610.0,Oakland,California,Sidebar Restaurant,2015,2.0
50402,train_station,94702.0,Berkeley,California,North Berkeley BART Station,2015,1.0
29904,park,94133.0,San Francisco,California,Aquatic Park,2015,3.0
2671,bar,94610.0,Oakland,California,Heart & Dagger Saloon,2015,1.0
33339,point_of_interest,40202.0,Louisville,Kentucky,Louisville Slugger Field,2015,1.0
50396,train_station,94609.0,Oakland,California,MacArthur,2015,1.0
2677,bar,94610.0,Oakland,California,The Alley,2015,3.0
50412,train_station,22303.0,Alexandria,Virginia,Huntington Metro Station,2015,1.0
29951,park,40202.0,Louisville,Kentucky,Louisville Waterfront Park,2015,2.0
50438,transit_station,22203.0,Arlington,Virginia,Ballston-MU Station,2015,1.0
50439,transit_station,15211.0,Pittsburgh,Pennsylvania,The Duquesne Incline,2015,1.0
50484,travel_agency,94590.0,Vallejo,California,Visit Vallejo California,2015,1.0
33262,point_of_interest,94530.0,El Cerrito,California,Playland-Not-at-the-Beach,2015,3.0
30023,park,19720.0,New Castle,Delaware,First State National Historical Park,2015,1.0
33268,point_of_interest,94801.0,Richmond,California,Richmond Plunge,2015,1.0
30015,park,21213.0,Baltimore,Maryland,Clifton Park,2015,1.0
33270,point_of_interest,94801.0,Richmond,California,Point Richmond Community Center,2015,1.0
2579,bar,94117.0,San Francisco,California,Magnolia Gastropub and Brewery,2015,5.0
33271,point_of_interest,94801.0,Richmond,California,Masquers Playhouse,2015,1.0
2582,bar,94102.0,San Francisco,California,Toronado,2015,1.0
30005,park,20017.0,Washington,District of Columbia,Fort Bunker Hill Park,2015,1.0
30003,park,20009.0,Washington,District of Columbia,Meridian Hill Park,2015,1.0
2595,bar,94117.0,San Francisco,California,Toronado,2015,5.0
2602,bar,94158.0,San Francisco,California,Marlowe,2015,1.0
29988,park,20007.0,Washington,District of Columbia,Old Stone House Park,2015,2.0
29984,park,20007.0,Washington,District of Columbia,Georgetown Waterfront Park,2015,4.0
2607,bar,94107.0,San Francisco,California,Momo's,2015,2.0
33295,point_of_interest,94521.0,Concord,California,Cowell Homeowners Association,2015,1.0
50440,transit_station,55406.0,Minneapolis,Minnesota,Hiawatha 46th Street Metro Transit Stop,2015,1.0
2632,bar,94121.0,San Francisco,California,Chapeau!,2015,1.0
2630,bar,94118.0,San Francisco,California,Chapeau!,2015,2.0
29954,park,95404.0,Santa Rosa,California,Luther Burbank Home & Gardens,2015,2.0
50446,transit_station,97239.0,Portland,Oregon,Portland Aerial Tram,2015,5.0
29955,park,95492.0,Windsor,California,Windsor Town Green,2015,1.0
33258,point_of_interest,94530.0,El Cerrito,California,Village At Town Center Apartments,2015,3.0
2622,bar,94121.0,San Francisco,California,India Clay Oven,2015,1.0
2619,bar,94121.0,San Francisco,California,Aziza,2015,2.0
29964,park,95661.0,Roseville,California,Crestmont Park,2015,1.0
2614,bar,94121.0,San Francisco,California,Tommy's,2015,2.0
33300,point_of_interest,94523.0,Pleasant Hill,California,Diablo Valley College,2015,2.0
50456,travel_agency,76210.0,Corinth,Texas,Travel Creations,2015,1.0
33296,point_of_interest,94521.0,Concord,California,Walnut Country Clubhouse,2015,1.0
29960,park,63130.0,Saint Louis,Missouri,Brookings Quadrangle,2015,1.0
2048,bar,90740.0,Seal Beach,California,Walt's Wharf,2015,1.0
2422,bar,94086.0,Sunnyvale,California,Turmeric Restaurant,2015,3.0
33169,point_of_interest,94705.0,Berkeley,California,La Peña Cultural Center,2015,1.0
2166,bar,90232.0,Culver City,California,Akasha,2015,2.0
2173,bar,90232.0,Culver City,California,Father's Office,2015,2.0
2174,bar,90013.0,Los Angeles,California,Church & State,2015,1.0
2175,bar,90025.0,Los Angeles,California,Busby's West,2015,1.0
33083,point_of_interest,94133.0,San Francisco,California,Coit Tower,2015,1.0
2176,bar,90064.0,Los Angeles,California,Westside Tavern,2015,1.0
2177,bar,90013.0,Los Angeles,California,Villains Tavern,2015,1.0
33084,point_of_interest,94123.0,San Francisco,California,Palace of Fine Arts Theatre,2015,2.0
2187,bar,90049.0,Los Angeles,California,Q's Billiard Club & Restaurant,2015,1.0
33087,point_of_interest,94129.0,San Francisco,California,Crissy Field,2015,2.0
2189,bar,90049.0,Los Angeles,California,Bandera,2015,1.0
2195,bar,90024.0,Los Angeles,California,Napa Valley Grille,2015,1.0
2196,bar,90036.0,Los Angeles,California,Luna park restaurant,2015,1.0
2197,bar,90005.0,Los Angeles,California,Beer Belly,2015,1.0
2161,bar,90291.0,Los Angeles,California,Chaya Venice,2015,1.0
2203,bar,90020.0,Los Angeles,California,Beer Belly,2015,2.0
33091,point_of_interest,94607.0,Oakland,California,The Crucible,2015,4.0
2209,bar,90026.0,Los Angeles,California,Mohawk Bend,2015,1.0
2210,bar,90026.0,Los Angeles,California,Cliff's Edge,2015,1.0
2211,bar,90026.0,Los Angeles,California,Good Microbrew and Grill,2015,1.0
2212,bar,90046.0,West Hollywood,California,Surly Goat,2015,1.0
33094,point_of_interest,94123.0,San Francisco,California,Fort Mason Center,2015,2.0
33095,point_of_interest,94123.0,San Francisco,California,Blue Bear School of Music,2015,1.0
2220,bar,91711.0,Claremont,California,Tutti Mangia Italian Grill,2015,1.0
2223,bar,91711.0,Claremont,California,The Press Restaurant,2015,1.0
2226,bar,91711.0,Claremont,California,The Back Abbey,2015,1.0
30300,park,97080.0,Gresham,Oregon,Hollybrook Park,2015,1.0
2229,bar,91711.0,Claremont,California,Viva Madrid,2015,1.0
2232,bar,91711.0,Claremont,California,Walter's Restaurant,2015,1.0
33098,point_of_interest,94123.0,San Francisco,California,St. Francis Yacht Club,2015,3.0
2204,bar,90031.0,Los Angeles,California,Barbara's At the Brewery,2015,1.0
2158,bar,90291.0,Los Angeles,California,Joe's Restaurant,2015,2.0
33080,point_of_interest,94111.0,San Francisco,California,Coit Tower,2015,4.0
50733,university,92093.0,San Diego,California,San Diego Supercomputer Center,2015,1.0
2051,bar,92701.0,Santa Ana,California,Chapter One: the modern local,2015,1.0
2053,bar,90803.0,Long Beach,California,Legends Sports Bar,2015,2.0
2060,bar,90803.0,Long Beach,California,Gallagher's Pub & Grill,2015,1.0
50775,university,30313.0,Atlanta,Georgia,McCamish Pavilion,2015,1.0
30369,park,97209.0,Portland,Oregon,Couch Park,2015,3.0
33050,point_of_interest,94102.0,San Francisco,California,The Warfield,2015,1.0
2071,bar,90814.0,Long Beach,California,Number Nine,2015,1.0
33051,point_of_interest,94103.0,San Francisco,California,The Warfield,2015,3.0
30367,park,97209.0,Portland,Oregon,Lan Su Chinese Garden,2015,14.0
2074,bar,30308.0,Atlanta,Georgia,Mary Mac's Tea Room,2015,1.0
2076,bar,30308.0,Atlanta,Georgia,Vortex Bar & Grill,2015,1.0
30359,park,97204.0,Portland,Oregon,Lan Su Chinese Garden,2015,4.0
30352,park,97232.0,Portland,Oregon,Laurelhurst Park,2015,1.0
50760,university,85281.0,Tempe,Arizona,"Arizona State University, Tempe Campus",2015,1.0
2088,bar,30318.0,Atlanta,Georgia,Zen on Ten Asian Bistro & Sushi Bar,2015,2.0
33061,point_of_interest,94115.0,San Francisco,California,Winterland Ballroom,2015,2.0
2095,bar,30318.0,Atlanta,Georgia,Six Feet Under Pub & Fish House,2015,1.0
50735,university,92093.0,San Diego,California,Rady School of Management,2015,1.0
33078,point_of_interest,94123.0,San Francisco,California,Moscone Recreation Center,2015,2.0
2146,bar,90292.0,Marina del Rey,California,Killer Shrimp,2015,1.0
33075,point_of_interest,94123.0,San Francisco,California,Octagon House,2015,2.0
2123,bar,90254.0,Hermosa Beach,California,Mediterraneo,2015,1.0
2119,bar,90254.0,Hermosa Beach,California,Baja Sharkeez,2015,1.0
30299,park,97080.0,Gresham,Oregon,Springwater Trail,2015,1.0
2115,bar,90254.0,Hermosa Beach,California,Umami Burger,2015,1.0
30323,park,97214.0,Portland,Oregon,Colonel Summers Park,2015,6.0
33066,point_of_interest,94607.0,Oakland,California,KTVU,2015,2.0
33065,point_of_interest,94501.0,Alameda,California,Pacific Car Rental,2015,1.0
33064,point_of_interest,94501.0,Alameda,California,Bay Ship & Yacht Co.,2015,1.0
2098,bar,90630.0,Cypress,California,El Torito,2015,1.0
30351,park,97214.0,Portland,Oregon,Laurelhurst Park,2015,2.0
2111,bar,90254.0,Hermosa Beach,California,The Comedy & Magic Club,2015,1.0
2418,bar,94086.0,Sunnyvale,California,Dishdash,2015,3.0
2238,bar,90065.0,Los Angeles,California,Verdugo Bar,2015,1.0
50689,university,92093.0,San Diego,California,UC San Diego School of Medicine,2015,1.0
2338,bar,27603.0,Raleigh,North Carolina,42nd Street Oyster Bar,2015,1.0
2339,bar,27603.0,Raleigh,North Carolina,Sullivan's Steakhouse,2015,1.0
30258,park,55427.0,Golden Valley,Minnesota,Medley Hills Park,2015,1.0
2349,bar,89123.0,Las Vegas,Nevada,Outback Steakhouse,2015,1.0
